WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY,site,year
63858,2019-12-07,2.622,-87.24,32.46,19.1,5.8,12.4,12.1,0.0,9.83,C,23.3,6.8,12.9,99.7,55.0,85.3,0.489,0.456,0.5870000000000001,0.594,0.6829999999999999,12.9,13.1,13.5,14.7,17.3,AL_Selma_13_WNW,2019
63858,2019-12-08,2.622,-87.24,32.46,19.7,9.0,14.3,14.9,0.0,7.99,C,22.1,7.7,14.2,85.1,56.3,71.8,0.465,0.406,0.532,0.593,0.6859999999999999,13.6,13.7,14.0,14.9,17.2,AL_Selma_13_WNW,2019
63858,2019-12-09,2.622,-87.24,32.46,21.6,14.5,18.1,18.5,0.0,6.12,C,25.2,13.4,18.0,92.8,66.8,80.2,0.4639999999999999,0.395,0.517,0.595,0.684,15.5,14.8,14.8,15.1,17.1,AL_Selma_13_WNW,2019
63858,2019-12-10,2.622,-87.24,32.46,20.8,4.3,12.6,12.7,9.8,0.87,C,19.3,5.6,12.9,92.2,82.4,88.5,0.5489999999999999,0.555,0.5760000000000001,0.596,0.685,15.0,15.4,15.6,15.6,17.1,AL_Selma_13_WNW,2019
63858,2019-12-11,2.622,-87.24,32.46,12.1,-2.0,5.0,4.4,1.9,11.71,C,15.4,-1.0,5.8,92.0,33.6,71.7,0.602,0.626,0.609,0.598,0.688,11.0,13.4,14.4,15.7,17.0,AL_Selma_13_WNW,2019
63858,2019-12-12,2.622,-87.24,32.46,9.5,-3.0,3.2,5.3,7.3,3.03,C,9.4,-1.6,4.8,91.8,44.3,71.1,0.509,0.502,0.606,0.597,0.684,8.5,11.8,13.2,15.2,17.1,AL_Selma_13_WNW,2019
63858,2019-12-13,2.622,-87.24,32.46,8.7,6.5,7.6,7.8,9.2,1.6,C,12.0,6.6,8.5,96.6,91.4,94.0,0.627,0.623,0.608,0.598,0.6859999999999999,9.6,11.7,12.7,14.7,17.0,AL_Selma_13_WNW,2019
63858,2019-12-14,2.622,-87.24,32.46,15.5,3.6,9.6,9.3,0.0,8.93,C,20.0,4.9,10.5,96.9,63.7,86.1,0.636,0.631,0.611,0.598,0.6829999999999999,11.1,12.2,12.8,14.4,16.9,AL_Selma_13_WNW,2019
63858,2019-12-15,2.622,-87.24,32.46,21.1,4.0,12.6,13.1,0.0,7.64,C,21.8,5.0,13.0,99.8,62.2,87.9,0.636,0.633,0.615,0.6,0.68,12.1,12.7,13.1,14.4,16.8,AL_Selma_13_WNW,2019
63858,2019-12-16,2.622,-87.24,32.46,23.8,16.7,20.3,19.7,25.5,7.35,C,25.7,16.0,18.9,93.9,68.5,83.2,0.62,0.636,0.617,0.599,0.6779999999999999,15.8,14.6,14.3,14.5,16.7,AL_Selma_13_WNW,2019
63858,2019-12-17,2.622,-87.24,32.46,17.6,2.9,10.3,7.3,18.0,1.71,C,17.1,2.2,8.5,94.8,66.6,83.9,0.644,0.638,0.621,0.599,0.6809999999999999,11.8,14.3,14.8,15.1,16.6,AL_Selma_13_WNW,2019
63858,2019-12-18,2.622,-87.24,32.46,9.5,-3.7,2.9,2.1,0.0,12.38,C,14.2,-1.9,3.6,92.0,41.8,72.8,0.636,0.632,0.614,0.6,0.68,7.9,11.2,12.7,14.9,16.6,AL_Selma_13_WNW,2019
63858,2019-12-19,2.622,-87.24,32.46,11.3,-6.0,2.6,0.8,0.0,12.38,C,16.1,-3.0,3.3,93.8,35.5,75.7,0.616,0.63,0.61,0.598,0.679,7.1,9.9,11.4,14.1,16.6,AL_Selma_13_WNW,2019
63858,2019-12-20,2.622,-87.24,32.46,14.0,-5.2,4.4,5.2,0.0,9.38,C,18.0,-3.9,5.4,94.0,38.3,70.9,0.5539999999999999,0.622,0.608,0.597,0.679,7.5,9.5,10.8,13.5,16.5,AL_Selma_13_WNW,2019
63858,2019-12-21,2.622,-87.24,32.46,10.9,9.2,10.1,10.0,11.1,1.85,C,11.5,6.7,8.9,94.4,34.8,69.7,0.56,0.601,0.608,0.596,0.6729999999999999,9.3,10.5,11.2,13.1,16.3,AL_Selma_13_WNW,2019
63858,2019-12-22,2.622,-87.24,32.46,10.6,8.9,9.7,9.7,64.1,1.08,C,11.2,8.8,9.7,95.7,91.7,93.9,0.633,0.631,0.61,0.595,0.677,10.0,11.0,11.6,13.1,16.2,AL_Selma_13_WNW,2019
63858,2019-12-23,2.622,-87.24,32.46,15.1,8.3,11.7,11.6,0.2,4.63,C,17.1,8.2,11.8,95.4,81.2,90.3,0.644,0.633,0.612,0.595,0.675,11.4,11.6,11.9,13.1,15.9,AL_Selma_13_WNW,2019
63858,2019-12-24,2.622,-87.24,32.46,23.2,6.6,14.9,13.3,0.0,11.29,C,25.4,6.6,13.5,97.1,52.0,84.2,0.649,0.636,0.611,0.597,-99.0,12.8,12.5,12.6,13.4,15.8,AL_Selma_13_WNW,2019
63858,2019-12-25,2.622,-87.24,32.46,21.3,5.9,13.6,13.0,0.0,10.83,C,24.2,6.1,13.1,97.5,56.2,83.6,0.647,0.636,0.613,0.598,0.6759999999999999,12.9,12.8,13.0,13.6,15.7,AL_Selma_13_WNW,2019
63858,2019-12-26,2.622,-87.24,32.46,20.3,7.7,14.0,13.4,0.0,8.49,C,21.9,7.7,13.1,95.4,58.1,75.6,0.63,0.637,0.614,0.6,0.6729999999999999,13.1,13.1,13.3,13.8,15.7,AL_Selma_13_WNW,2019
63858,2019-12-27,2.622,-87.24,32.46,17.8,8.7,13.3,14.5,4.7,3.78,C,20.0,8.7,14.3,96.5,77.9,92.3,0.623,0.637,0.616,0.601,0.674,13.6,13.6,13.6,14.0,15.6,AL_Selma_13_WNW,2019
63858,2019-12-28,2.622,-87.24,32.46,19.2,13.3,16.3,17.3,0.3,3.17,C,19.8,12.3,16.8,96.2,85.9,90.9,0.657,0.642,0.615,0.597,0.675,15.0,14.4,14.3,14.3,15.7,AL_Selma_13_WNW,2019
63858,2019-12-29,2.622,-87.24,32.46,23.5,14.4,18.9,20.6,0.3,3.0,C,25.0,14.3,19.4,92.6,67.6,83.7,0.662,0.644,0.619,0.597,0.674,17.1,15.9,15.4,14.7,15.7,AL_Selma_13_WNW,2019
63858,2019-12-30,2.622,-87.24,32.46,14.4,3.3,8.9,9.9,0.0,11.97,C,18.0,4.2,10.7,88.1,42.3,70.2,0.644,0.642,0.619,0.601,0.674,14.0,15.2,15.5,15.3,15.8,AL_Selma_13_WNW,2019
63858,2019-12-31,2.622,-87.24,32.46,13.8,-1.0,6.4,6.0,0.0,12.51,C,16.5,0.4,6.5,92.6,33.7,66.7,0.5589999999999999,0.621,0.614,0.601,0.672,10.4,12.8,13.9,15.2,15.8,AL_Selma_13_WNW,2019
63869,2020-01-01,2.622,-87.88,30.55,16.0,3.8,9.9,10.5,0.0,9.41,C,23.1,2.1,11.1,96.3,34.1,67.3,0.162,0.134,0.131,0.123,0.2269999999999999,14.3,14.8,15.2,16.1,17.2,AL_Fairhope_3_NE,2020
63869,2020-01-02,2.622,-87.88,30.55,23.6,14.8,19.2,20.5,0.2,2.0,C,24.6,14.3,20.1,93.5,77.0,86.8,0.159,0.133,0.13,0.122,0.226,16.0,16.2,16.1,16.1,16.9,AL_Fairhope_3_NE,2020
63869,2020-01-03,2.622,-87.88,30.55,22.8,15.1,19.0,18.1,35.8,2.71,C,23.3,15.0,18.6,94.8,85.5,92.0,0.242,0.195,0.163,0.134,0.225,17.9,17.9,17.8,17.0,17.1,AL_Fairhope_3_NE,2020
63869,2020-01-04,2.622,-87.88,30.55,16.7,6.9,11.8,13.4,0.0,11.92,C,20.9,3.2,13.1,95.4,33.7,66.5,0.231,0.181,0.165,0.149,0.242,16.7,17.1,17.3,17.3,17.4,AL_Fairhope_3_NE,2020
63869,2020-01-05,2.622,-87.88,30.55,14.5,1.0,7.8,7.3,0.0,13.81,C,20.4,-1.0,7.4,96.1,34.1,69.1,0.205,0.16,0.152,0.143,0.247,14.5,15.2,15.7,16.6,17.4,AL_Fairhope_3_NE,2020
63869,2020-01-06,2.622,-87.88,30.55,18.9,2.6,10.8,10.6,0.0,13.41,C,24.4,1.1,10.2,96.9,46.8,78.6,0.192,0.152,0.147,0.139,0.245,13.8,14.4,14.9,15.8,17.1,AL_Fairhope_3_NE,2020
63869,2020-01-07,2.622,-87.88,30.55,16.8,2.8,9.8,12.5,0.0,13.39,C,22.0,-0.6,11.5,87.6,27.2,60.8,0.184,0.148,0.143,0.135,0.244,14.1,14.6,15.1,15.6,16.8,AL_Fairhope_3_NE,2020
63869,2020-01-08,2.622,-87.88,30.55,17.5,-0.6,8.5,7.3,0.0,13.76,C,22.3,-3.5,6.2,96.5,25.4,70.2,0.179,0.144,0.139,0.132,0.241,12.7,13.4,14.1,15.1,16.6,AL_Fairhope_3_NE,2020
63869,2020-01-09,2.622,-87.88,30.55,20.2,4.6,12.4,14.0,0.0,8.61,C,22.8,1.2,12.9,87.2,59.9,76.1,0.174,0.141,0.1369999999999999,0.13,0.239,13.0,13.4,13.9,14.6,16.2,AL_Fairhope_3_NE,2020
63869,2020-01-10,2.622,-87.88,30.55,22.5,18.5,20.5,20.4,4.2,5.64,C,23.6,17.5,20.2,92.1,69.8,82.5,0.171,0.139,0.135,0.128,0.237,15.5,15.6,15.5,15.2,16.2,AL_Fairhope_3_NE,2020
63869,2020-01-11,2.622,-87.88,30.55,24.1,14.2,19.2,20.0,14.4,1.8,C,24.8,12.3,19.7,95.2,82.1,87.0,0.2,0.155,0.145,0.129,0.235,17.4,17.4,17.1,16.3,16.4,AL_Fairhope_3_NE,2020
63869,2020-01-12,2.622,-87.88,30.55,18.3,11.7,15.0,15.4,0.0,4.75,C,22.7,10.2,16.1,96.8,79.2,89.9,0.213,0.162,0.153,0.1369999999999999,0.238,16.6,16.8,16.9,16.7,16.8,AL_Fairhope_3_NE,2020
63869,2020-01-13,2.622,-87.88,30.55,24.0,16.7,20.4,19.9,0.2,3.93,C,25.1,16.8,20.6,96.4,84.5,93.1,0.1969999999999999,0.153,0.147,0.135,0.24,17.6,17.6,17.5,16.9,17.0,AL_Fairhope_3_NE,2020
63869,2020-01-14,2.622,-87.88,30.55,25.1,17.0,21.1,21.3,1.7,7.92,C,29.6,16.7,22.2,95.7,80.7,89.4,0.1889999999999999,0.149,0.143,0.133,0.24,18.9,18.9,18.6,17.6,17.3,AL_Fairhope_3_NE,2020
63869,2020-01-15,2.622,-87.88,30.55,24.7,14.1,19.4,19.4,0.0,8.97,C,29.7,13.4,20.1,96.8,72.9,91.2,0.186,0.147,0.141,0.132,0.239,18.7,18.8,18.7,18.0,17.7,AL_Fairhope_3_NE,2020
63869,2020-01-16,2.622,-87.88,30.55,23.6,14.0,18.8,19.0,0.0,7.07,C,28.6,12.9,20.1,96.6,65.0,85.3,0.182,0.145,0.139,0.131,0.238,19.1,19.1,19.0,18.3,18.0,AL_Fairhope_3_NE,2020
63869,2020-01-17,2.622,-87.88,30.55,19.2,11.9,15.5,16.0,0.0,4.88,C,19.6,11.0,15.2,69.0,37.9,52.2,0.177,0.141,0.1369999999999999,0.129,0.237,17.3,17.8,18.1,18.2,18.2,AL_Fairhope_3_NE,2020
63869,2020-01-18,2.622,-87.88,30.55,19.1,15.4,17.3,17.4,35.9,2.5,C,20.8,15.6,17.8,96.1,58.9,90.1,0.215,0.184,0.16,0.143,0.237,17.3,17.6,17.7,17.7,18.1,AL_Fairhope_3_NE,2020
63869,2020-01-19,2.622,-87.88,30.55,19.1,3.1,11.1,10.5,0.2,10.49,C,19.5,0.2,10.7,96.6,23.6,56.2,0.225,0.185,0.1689999999999999,0.16,0.254,16.5,17.0,17.4,17.7,18.0,AL_Fairhope_3_NE,2020
63869,2020-01-20,2.622,-87.88,30.55,8.1,0.9,4.5,4.0,0.0,14.97,C,14.8,-1.3,4.6,65.3,34.4,48.4,0.2019999999999999,0.1639999999999999,0.155,0.147,0.253,13.7,14.5,15.3,16.6,17.8,AL_Fairhope_3_NE,2020
63869,2020-01-21,2.622,-87.88,30.55,5.9,-2.1,1.9,1.1,0.0,15.12,C,12.6,-4.4,1.8,77.6,38.8,59.1,0.192,0.156,0.148,0.141,0.25,12.0,12.9,13.8,15.4,17.3,AL_Fairhope_3_NE,2020
63869,2020-01-22,2.622,-87.88,30.55,9.9,-1.9,4.0,3.7,0.0,10.59,C,17.0,-3.5,4.4,80.7,22.4,56.8,0.186,0.151,0.144,0.136,0.248,11.4,12.0,13.0,14.4,16.6,AL_Fairhope_3_NE,2020
63869,2020-01-23,2.622,-87.88,30.55,14.3,6.0,10.1,10.8,3.4,4.53,C,17.8,5.9,11.3,96.5,51.4,73.7,0.182,0.148,0.141,0.133,0.246,12.4,12.8,13.3,14.2,16.1,AL_Fairhope_3_NE,2020
63869,2020-01-24,2.622,-87.88,30.55,,,,,0.0,,U,,,,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,AL_Fairhope_3_NE,2020
63869,2020-01-25,2.622,-87.88,30.55,14.8,0.7,7.7,8.1,0.0,15.94,C,21.3,-2.8,7.2,96.6,41.0,75.7,0.18,0.146,0.139,0.131,0.242,12.8,13.3,13.9,14.5,15.8,AL_Fairhope_3_NE,2020
63869,2020-01-26,2.622,-87.88,30.55,11.6,3.9,7.8,8.7,7.4,2.32,C,14.0,-0.2,8.8,97.3,75.0,92.3,0.186,0.146,0.139,0.129,0.241,12.6,13.1,13.6,14.3,15.7,AL_Fairhope_3_NE,2020
63869,2020-01-27,2.622,-87.88,30.55,14.3,4.5,9.4,10.0,0.4,8.05,C,21.4,0.0,9.6,97.6,74.7,89.2,0.196,0.152,0.144,0.131,0.24,13.2,13.6,14.0,14.3,15.6,AL_Fairhope_3_NE,2020
63869,2020-01-28,2.622,-87.88,30.55,17.5,1.2,9.3,8.9,0.0,16.21,C,23.0,-1.3,7.9,98.2,33.8,82.2,0.188,0.149,0.141,0.131,0.24,12.5,13.0,13.6,14.2,15.5,AL_Fairhope_3_NE,2020
63869,2020-01-29,2.622,-87.88,30.55,12.4,7.7,10.1,10.1,6.7,4.27,C,16.6,3.8,9.6,91.7,70.4,83.7,0.1969999999999999,0.152,0.143,0.131,0.24,12.7,13.1,13.5,14.1,15.4,AL_Fairhope_3_NE,2020
63869,2020-01-30,2.622,-87.88,30.55,16.5,3.7,10.1,9.8,0.0,14.06,C,21.8,0.0,9.3,97.1,50.4,79.8,0.195,0.153,0.144,0.132,0.24,12.7,13.1,13.5,14.0,15.2,AL_Fairhope_3_NE,2020
63869,2020-01-31,2.622,-87.88,30.55,13.3,10.5,11.9,11.8,3.9,1.84,C,15.5,10.1,11.9,96.2,78.2,90.7,0.193,0.151,0.142,0.132,0.24,13.2,13.5,13.9,14.1,15.2,AL_Fairhope_3_NE,2020
63869,2020-02-01,2.622,-87.88,30.55,12.1,2.9,7.5,9.5,0.0,5.28,C,16.2,-1.2,8.4,95.9,57.8,83.0,0.192,0.151,0.143,0.132,0.241,13.3,13.7,14.0,14.3,15.2,AL_Fairhope_3_NE,2020
63869,2020-02-02,2.622,-87.88,30.55,18.8,1.5,10.2,10.7,0.0,16.94,C,24.2,-2.3,9.4,97.5,37.9,77.2,0.186,0.148,0.14,0.131,0.241,12.5,12.9,13.4,13.9,15.2,AL_Fairhope_3_NE,2020
63869,2020-02-03,2.622,-87.88,30.55,19.7,5.7,12.7,14.3,0.0,16.67,C,24.5,1.8,13.0,97.5,61.5,82.5,0.181,0.145,0.138,0.13,0.24,13.6,13.8,14.0,14.1,15.2,AL_Fairhope_3_NE,2020
63869,2020-02-04,2.622,-87.88,30.55,24.0,13.7,18.8,19.6,0.0,9.11,C,26.6,10.9,18.4,94.0,62.5,81.8,0.177,0.142,0.136,0.128,0.239,15.1,15.2,15.1,14.6,15.2,AL_Fairhope_3_NE,2020
63869,2020-02-05,2.622,-87.88,30.55,23.0,19.3,21.1,21.0,61.0,2.3,C,24.6,17.6,20.1,94.9,79.0,90.4,0.217,0.19,0.173,0.148,0.246,17.1,17.1,16.7,15.7,15.6,AL_Fairhope_3_NE,2020
63869,2020-02-06,2.622,-87.88,30.55,22.6,6.6,14.6,15.3,34.2,1.83,C,21.8,5.0,15.2,94.6,66.4,88.3,0.243,0.211,0.193,0.166,0.26,17.4,17.6,17.6,16.8,16.2,AL_Fairhope_3_NE,2020
63869,2020-02-07,2.622,-87.88,30.55,12.3,2.2,7.2,6.1,0.0,18.02,C,18.8,-0.6,6.2,95.7,36.7,62.9,0.217,0.175,0.168,0.152,0.258,14.1,14.8,15.5,16.1,16.5,AL_Fairhope_3_NE,2020
63869,2020-02-08,2.622,-87.88,30.55,18.3,1.6,9.9,11.1,0.0,9.44,C,21.5,-0.8,9.1,96.5,61.7,82.4,0.1989999999999999,0.161,0.155,0.144,0.255,13.4,13.9,14.4,15.2,16.2,AL_Fairhope_3_NE,2020
63869,2020-02-09,2.622,-87.88,30.55,21.2,9.0,15.1,14.9,0.0,16.04,C,25.1,4.7,13.9,96.0,41.6,75.2,0.19,0.154,0.148,0.139,0.252,14.2,14.5,14.7,14.9,15.8,AL_Fairhope_3_NE,2020
63869,2020-02-10,2.622,-87.88,30.55,23.3,16.0,19.6,20.4,0.0,9.66,C,25.0,13.0,19.7,92.7,73.7,84.9,0.184,0.149,0.144,0.136,0.25,16.1,16.0,15.9,15.4,15.8,AL_Fairhope_3_NE,2020
63869,2020-02-11,2.622,-87.88,30.55,23.1,18.4,20.7,20.8,4.5,6.9,C,28.6,16.4,21.2,96.3,86.9,93.7,0.18,0.146,0.141,0.133,0.247,18.0,17.9,17.5,16.4,16.2,AL_Fairhope_3_NE,2020
63869,2020-02-12,2.622,-87.88,30.55,24.7,17.8,21.2,21.2,0.5,8.49,C,0.0,0.0,0.0,96.4,79.3,90.4,0.186,0.146,0.141,0.131,0.245,18.7,18.6,18.2,17.2,16.7,AL_Fairhope_3_NE,2020
63869,2020-02-13,2.622,-87.88,30.55,22.4,8.7,15.6,15.5,6.9,9.04,C,0.0,0.0,0.0,94.5,66.0,79.6,0.206,0.156,0.145,0.133,0.244,18.6,18.7,18.6,17.8,17.1,AL_Fairhope_3_NE,2020
63869,2020-02-14,2.622,-87.88,30.55,15.7,4.2,10.0,9.3,0.0,19.36,U,,,,78.3,31.2,55.0,0.1939999999999999,0.152,0.144,0.134,0.244,15.8,16.4,16.9,17.2,17.2,AL_Fairhope_3_NE,2020
63869,2020-02-15,2.622,-87.88,30.55,17.6,2.2,9.9,9.4,0.0,19.04,C,,,8.9,86.0,21.0,54.7,0.184,0.147,0.14,0.132,0.244,14.6,15.1,15.6,16.3,17.1,AL_Fairhope_3_NE,2020
63869,2020-02-16,2.622,-87.88,30.55,14.8,7.4,11.1,11.7,21.3,2.62,C,0.0,0.0,0.0,95.7,54.5,87.6,0.23,0.173,0.151,0.136,0.243,14.3,14.8,15.2,15.8,16.7,AL_Fairhope_3_NE,2020
63869,2020-02-17,2.622,-87.88,30.55,18.8,13.2,16.0,15.7,0.0,9.65,C,0.0,0.0,0.0,96.0,76.7,91.0,0.222,0.172,0.158,0.146,0.25,15.8,15.9,15.9,15.8,16.5,AL_Fairhope_3_NE,2020
63869,2020-02-18,2.622,-87.88,30.55,24.8,18.3,21.6,21.1,3.3,5.6,C,0.0,0.0,0.0,99.8,2.7,91.6,0.205,0.161,0.151,0.142,0.253,17.8,17.7,17.4,16.5,16.6,AL_Fairhope_3_NE,2020
63869,2020-02-19,2.622,-87.88,30.55,22.6,14.4,18.5,18.4,0.0,6.71,C,0.0,0.0,0.0,96.6,69.4,87.3,0.201,0.158,0.149,0.14,0.252,18.6,18.6,18.4,17.4,17.0,AL_Fairhope_3_NE,2020
63869,2020-02-20,2.622,-87.88,30.55,17.4,6.8,12.1,13.4,14.5,1.65,C,0.0,0.0,0.0,95.1,82.8,91.0,0.218,0.17,0.153,0.142,0.252,17.3,17.7,17.8,17.6,17.3,AL_Fairhope_3_NE,2020
63869,2020-02-21,2.622,-87.88,30.55,11.8,3.3,7.5,7.1,0.0,19.26,C,0.0,0.0,0.0,87.3,36.0,60.9,0.217,0.17,0.157,0.147,0.258,15.1,15.7,16.2,16.8,17.3,AL_Fairhope_3_NE,2020
63869,2020-02-22,2.622,-87.88,30.55,13.7,-0.1,6.8,6.2,0.0,20.13,C,0.0,0.0,0.0,96.1,31.4,65.4,0.1989999999999999,0.158,0.15,0.142,0.257,13.9,14.5,15.0,15.9,17.0,AL_Fairhope_3_NE,2020
63869,2020-02-23,2.622,-87.88,30.55,17.4,1.3,9.3,10.7,0.0,16.18,C,0.0,0.0,0.0,96.7,48.7,75.3,0.1889999999999999,0.152,0.145,0.138,0.254,14.1,14.4,14.8,15.4,16.6,AL_Fairhope_3_NE,2020
63869,2020-02-24,2.622,-87.88,30.55,22.7,12.4,17.6,17.2,4.1,7.37,C,0.0,0.0,0.0,94.3,72.4,88.4,0.184,0.148,0.142,0.135,0.252,15.7,15.9,15.8,15.7,16.4,AL_Fairhope_3_NE,2020
63869,2020-02-25,2.622,-87.88,30.55,18.8,12.3,15.6,16.7,0.8,4.98,C,0.0,0.0,0.0,95.9,78.0,89.7,0.192,0.149,0.142,0.133,0.249,16.9,17.0,16.9,16.3,16.5,AL_Fairhope_3_NE,2020
63869,2020-02-26,2.622,-87.88,30.55,14.8,6.0,10.4,11.0,0.0,9.45,C,0.0,0.0,0.0,95.5,54.0,74.3,0.187,0.149,0.141,0.132,0.247,15.6,16.1,16.3,16.4,16.7,AL_Fairhope_3_NE,2020
63869,2020-02-27,2.622,-87.88,30.55,11.3,1.2,6.3,5.8,0.0,19.79,C,0.0,0.0,0.0,94.2,36.4,62.8,0.182,0.146,0.139,0.131,0.246,13.9,14.4,15.0,15.8,16.6,AL_Fairhope_3_NE,2020
63869,2020-02-28,2.622,-87.88,30.55,14.4,-0.8,6.8,8.3,0.0,20.95,C,0.0,0.0,0.0,97.0,35.5,66.9,0.177,0.143,0.136,0.129,0.244,13.2,13.7,14.2,15.1,16.3,AL_Fairhope_3_NE,2020
63869,2020-02-29,2.622,-87.88,30.55,18.4,1.1,9.7,9.8,0.0,20.77,C,0.0,0.0,0.0,93.2,28.0,65.4,0.172,0.14,0.134,0.127,0.243,13.5,13.9,14.3,14.8,16.0,AL_Fairhope_3_NE,2020
63869,2020-03-01,2.622,-87.88,30.55,19.5,3.7,11.6,13.0,0.0,16.6,C,0.0,0.0,0.0,97.3,42.0,72.9,0.168,0.138,0.132,0.125,0.241,13.8,14.1,14.4,14.8,15.8,AL_Fairhope_3_NE,2020
63869,2020-03-02,2.622,-87.88,30.55,22.7,16.8,19.7,19.2,0.0,10.96,C,0.0,0.0,0.0,92.4,65.2,77.5,0.1639999999999999,0.136,0.13,0.123,0.239,15.7,15.7,15.6,15.2,15.8,AL_Fairhope_3_NE,2020
63869,2020-03-03,2.622,-87.88,30.55,23.9,18.0,21.0,20.9,0.6,12.23,C,0.0,0.0,0.0,95.7,76.7,88.3,0.16,0.134,0.129,0.122,0.237,17.3,17.3,16.9,16.0,16.0,AL_Fairhope_3_NE,2020
63869,2020-03-04,2.622,-87.88,30.55,22.0,13.0,17.5,18.3,7.9,2.66,C,0.0,0.0,0.0,96.1,88.3,93.3,0.1669999999999999,0.134,0.128,0.12,0.235,18.1,18.2,17.8,16.9,16.5,AL_Fairhope_3_NE,2020
63869,2020-03-05,2.622,-87.88,30.55,16.3,11.2,13.8,14.2,0.0,6.79,C,0.0,0.0,0.0,95.4,74.3,87.9,0.186,0.139,0.133,0.121,0.233,16.9,17.2,17.2,17.0,16.8,AL_Fairhope_3_NE,2020
63869,2020-03-06,2.622,-87.88,30.55,18.9,8.3,13.6,13.2,0.0,22.52,C,0.0,0.0,0.0,97.0,19.6,49.9,0.179,0.139,0.131,0.122,0.231,15.8,16.2,16.5,16.7,16.9,AL_Fairhope_3_NE,2020
63869,2020-03-07,2.622,-87.88,30.55,18.1,5.8,12.0,10.7,0.0,21.72,C,0.0,0.0,0.0,74.8,19.9,44.4,0.171,0.1369999999999999,0.129,0.121,0.231,14.9,15.3,15.6,16.1,16.8,AL_Fairhope_3_NE,2020
63869,2020-03-08,2.622,-87.88,30.55,18.6,5.7,12.1,12.9,0.0,19.91,C,0.0,0.0,0.0,95.6,50.6,66.5,0.165,0.134,0.126,0.119,0.2289999999999999,15.0,15.4,15.5,15.9,16.6,AL_Fairhope_3_NE,2020
63869,2020-03-09,2.622,-87.88,30.55,21.7,8.1,14.9,16.0,0.0,13.24,C,0.0,0.0,0.0,96.5,60.0,81.1,0.16,0.131,0.124,0.118,0.228,15.5,15.7,15.7,15.9,16.5,AL_Fairhope_3_NE,2020
63869,2020-03-10,2.622,-87.88,30.55,22.0,15.5,18.8,18.5,0.0,9.52,C,0.0,0.0,0.0,95.8,68.0,86.1,0.156,0.129,0.123,0.1159999999999999,0.226,16.8,16.9,16.6,16.3,16.5,AL_Fairhope_3_NE,2020
63869,2020-03-11,2.622,-87.88,30.55,23.1,16.6,19.9,18.9,0.0,15.03,C,0.0,0.0,0.0,95.7,63.3,88.0,0.152,0.127,0.121,0.115,0.2239999999999999,17.9,17.9,17.5,16.9,16.7,AL_Fairhope_3_NE,2020
63869,2020-03-12,2.622,-87.88,30.55,23.0,17.7,20.4,19.8,0.0,19.71,C,0.0,0.0,0.0,96.1,67.9,86.8,0.148,0.124,0.119,0.114,0.223,19.0,18.9,18.4,17.5,17.1,AL_Fairhope_3_NE,2020
63869,2020-03-13,2.622,-87.88,30.55,25.0,16.1,20.6,20.1,0.0,17.06,C,0.0,0.0,0.0,96.7,64.3,86.9,0.144,0.121,0.1159999999999999,0.1119999999999999,0.221,19.5,19.5,18.9,18.1,17.4,AL_Fairhope_3_NE,2020
63869,2020-03-14,2.622,-87.88,30.55,25.3,14.0,19.6,19.2,0.0,18.35,C,0.0,0.0,0.0,96.7,55.5,84.4,0.139,0.118,0.114,0.111,0.2189999999999999,19.6,19.6,19.1,18.5,17.8,AL_Fairhope_3_NE,2020
63869,2020-03-15,2.622,-87.88,30.55,27.4,13.1,20.3,19.8,0.0,19.58,C,51.9,0.0,4.0,96.8,41.5,76.8,0.132,0.114,0.111,0.109,0.217,19.4,19.5,19.0,18.7,18.0,AL_Fairhope_3_NE,2020
63869,2020-03-16,2.622,-87.88,30.55,24.5,13.7,19.1,18.6,0.0,16.85,C,0.0,0.0,0.0,96.4,57.3,83.8,0.125,0.109,0.107,0.107,0.214,19.4,19.5,19.0,18.8,18.1,AL_Fairhope_3_NE,2020
63869,2020-03-17,2.622,-87.88,30.55,25.9,13.6,19.7,19.4,0.0,18.99,C,0.0,0.0,0.0,96.7,62.0,85.7,0.118,0.104,0.104,0.105,0.212,19.8,19.8,19.3,18.9,18.3,AL_Fairhope_3_NE,2020
63869,2020-03-18,2.622,-87.88,30.55,25.7,15.9,20.8,21.1,0.0,15.47,C,0.0,0.0,0.0,96.8,62.4,84.6,0.1119999999999999,0.1,0.1009999999999999,0.103,0.209,20.1,20.1,19.5,19.2,18.5,AL_Fairhope_3_NE,2020
